Date,Real_kWh,Rel_kWh,Real_Air_kWh,Rel_Air_kWh,Avg_Light,Avg_Tp,Avg_Humidity,Wind_Direction,Wind_Speed,Avg_Comfort,Season,Week,Is_Holiday,Is_Work,Target_Kwh,Split
2015/8/1 05:51,186.9070336,46.615,71.2863744,18.00375,0,26.02233124,76.12404633,279.3821716,0.268000007,30.50400276,Fall,Saturday,TRUE,off work,47.737,
2015/8/1 06:06,197.828608,47.737,73.76896,17.882,0.044979736,25.96284332,76.47805328,278.0390015,0.268000007,30.44305305,Fall,Saturday,TRUE,off work,42.224,
2015/8/1 06:21,170.1281792,42.224,46.3527936,12.121,0.074966227,25.85304565,76.70609283,279.3821716,0.055833336,30.30180588,Fall,Saturday,TRUE,off work,40.807,
2015/8/1 06:36,166.9824512,40.807,43.2123904,10.983,0.071967578,25.85304642,76.08953705,275.3526306,0.014888889,30.2616539,Fall,Saturday,TRUE,off work,41.202,
2015/8/1 06:51,166.8284416,41.202,43.2615424,11.018,0.089959472,26.21622238,76.03886261,280.053772,0.022333335,30.77313652,Fall,Saturday,TRUE,off work,41.326,
2015/8/1 07:06,166.4745472,41.326,43.7850112,11.301,0.089959472,26.27534332,75.21960602,278.0390015,0.096777782,30.80140724,Fall,Saturday,TRUE,off work,48.2575,
2015/8/1 07:21,190.922752,48.2575,69.20192,17.77625,0.089959472,26.73986969,74.27366028,278.0390015,0.040944446,31.39207993,Fall,Saturday,TRUE,off work,48.797,
2015/8/1 07:36,199.7996032,48.797,73.936896,18.74,0.089959472,26.95102005,73.11656647,278.7105713,0.323833346,31.60664139,Fall,Saturday,TRUE,off work,49.077,
2015/8/1 07:51,200.8711168,49.077,75.4552832,19.078,0.089959472,27.027034,72.01014709,278.0284119,0.156333342,31.6338501,Fall,Saturday,TRUE,off work,47.405,
2015/8/1 08:06,196.3769856,47.405,71.1446528,17.159,0.233894628,27.4324379,70.9459549,280.0170593,0.134000003,32.12103195,Fall,Saturday,TRUE,off work,42.772,
2015/8/1 08:21,175.661056,42.772,45.5471104,11.752,0.395821679,28.40372314,69.21453705,304.144104,0.130277783,33.33331299,Fall,Saturday,TRUE,off work,44.66,
2015/8/1 08:36,180.0241152,44.66,49.668096,12.917,0.449797362,29.02872238,67.26352386,355.174408,0.342444479,34.03471146,Fall,Saturday,TRUE,off work,47.96625,
2015/8/1 08:51,196.4670976,47.96625,70.8165632,18.127,0.449797362,29.59460068,64.18075409,291.3729858,1.153888941,34.54513397,Fall,Saturday,TRUE,off work,50.25,
2015/8/1 10:12,207.2510464,51.652,76.1208832,19.684,0.611517966,32.42994614,57.8605545,283.2382202,0.40200004,37.74070206,Fall,Saturday,TRUE,off work,52.24625,TRUE
2015/8/1 10:27,211.550208,52.24625,75.636736,19.364,0.629503787,32.80144272,56.10438843,318.1238098,0.160055563,38.04819031,Fall,Saturday,TRUE,off work,51.039,
2015/8/1 10:42,205.8682368,51.039,77.549568,19.835,0.647489619,33.60353699,54.42421265,358.394165,1.131555557,38.91608734,Fall,Saturday,TRUE,off work,50.805,
2015/8/1 10:57,205.283328,50.805,74.9133824,19.192,0.701445615,34.38017654,51.37609863,269.1275635,0.115388893,39.58275833,Fall,Saturday,TRUE,off work,52.08,
2015/8/1 11:12,211.0210048,52.08,80.2553856,20.339,0.593489671,34.88258591,50.18038635,283.8926697,0.234500006,40.0906868,Fall,Saturday,TRUE,off work,54.224,
2015/8/1 11:27,217.6892928,54.224,79.065088,20.298,0.737323654,35.03967667,49.83013763,326.8456726,0.152611122,40.25003738,Fall,Saturday,TRUE,off work,51.569,
2015/8/1 11:42,207.486976,51.569,77.914112,19.945,0.701291656,35.69190598,47.57707062,211.4094238,0.536000013,40.81210175,Fall,Saturday,TRUE,off work,52.501,
2015/8/1 11:57,211.550208,52.501,78.2032896,20.476,0.269713199,35.26714172,48.04650421,339.5973511,1.172500014,40.32861023,Fall,Saturday,TRUE,off work,51.70125,
2015/8/1 12:12,207.4918912,51.70125,75.7932032,19.939,0.683309376,33.99564667,50.70078125,102.6845779,0.316388875,39.01721878,Fall,Saturday,TRUE,off work,51.555,
2015/8/1 12:27,209.1433984,51.555,75.1804416,19.18,0.737354887,34.71285248,49.90912933,349.6644897,0.692333341,39.84185486,Fall,Saturday,TRUE,off work,53.129,
2015/8/1 12:42,211.9499776,53.129,77.688832,20.562,0.737275338,36.0063858,46.50760498,330.8725281,0.662555575,41.07792587,Fall,Saturday,TRUE,off work,52.852,
2015/8/1 12:57,210.9308928,52.852,79.8949376,20.257,0.719242215,36.1709053,44.91562958,328.1879578,0.498777777,41.0924057,Fall,Saturday,TRUE,off work,51.839,
2015/8/1 13:12,210.0150272,51.839,78.4637952,19.665,0.728201783,36.3286644,44.98017578,224.8322449,0.338722229,41.29711227,Fall,Saturday,TRUE,off work,51.79,
2015/8/1 13:27,209.3236224,51.79,76.230656,19.391,0.638291073,36.4120697,44.64142151,138.2550507,0.487611115,41.35892868,Fall,Saturday,TRUE,off work,52.812,
2015/8/1 13:42,210.0035584,52.812,76.906496,20.166,0.34161678,35.9220459,48.5571701,130.8724976,0.070722222,41.21761475,Fall,Saturday,TRUE,off work,52.5675,
2015/8/1 13:57,212.8822272,52.5675,81.4784512,20.16375,0.179799181,34.64777374,52.02641754,146.9798889,0.327555567,39.99994049,Fall,Saturday,TRUE,off work,52.652,
2015/8/1 14:12,213.4441984,52.652,81.2343296,20.684,0.17981284,33.43678818,55.38336792,145.6376038,0.320111126,38.80050278,Fall,Saturday,TRUE,off work,55.909,
2015/8/1 14:27,222.9305344,55.909,85.6997888,22.589,0.287753853,32.61085739,57.61721497,157.7181396,0.387111127,37.95412292,Fall,Saturday,TRUE,off work,55.178,
2015/8/1 14:42,229.5545856,55.178,95.7014016,22.987,0.467619514,32.88469925,56.92169647,159.7315674,0.625333369,38.24213333,Fall,Saturday,TRUE,off work,51.801,
2015/8/1 14:57,209.1237376,51.801,77.111296,20.146,0.197843468,32.96167755,56.6107132,145.6376038,0.755611181,38.31092453,Fall,Saturday,TRUE,off work,51.574,
2015/8/1 15:12,210.5147392,51.574,79.1502848,19.889,0.467630598,32.53106918,57.53944092,151.0067749,0.777944446,37.84136276,Fall,Saturday,TRUE,off work,51.9825,
2015/8/1 15:27,206.3761408,51.9825,76.57472,20.112,0.539564562,32.64838486,57.42841339,166.4429779,0.588111103,37.98440933,Fall,Saturday,TRUE,off work,52.153,
2015/8/1 15:42,211.4551808,52.153,80.9959424,20.63,0.539564443,32.75813217,56.31392822,146.9798889,0.610444486,38.0134346,Fall,Saturday,TRUE,off work,52.681,
2015/8/1 15:57,210.8833792,52.681,80.011264,20.453,0.503593755,32.46271286,55.98477325,165.7718353,0.670000017,37.59249039,Fall,Saturday,TRUE,off work,52.295,
2015/8/1 16:12,211.0537728,52.295,78.260224,20.375,0.449637622,32.48802795,55.49506683,172.4832458,0.528555572,37.57544479,Fall,Saturday,TRUE,off work,53.87,
2015/8/1 16:27,214.7647488,53.87,79.1560192,21.743,0.34172312,32.52985687,53.30781097,176.5100861,0.193555564,37.40859222,Fall,Saturday,TRUE,off work,56.582,
2015/8/1 16:42,231.768064,56.582,104.0818176,25.066,0.332737571,32.23572845,53.21681519,148.9933014,0.182388887,37.01890335,Fall,Saturday,TRUE,off work,51.844,
2015/8/1 16:57,208.838656,51.844,79.3837568,20.235,0.215827286,32.09140625,53.68010254,165.7804871,0.215888903,36.87820358,Fall,Saturday,TRUE,off work,50.95,
2015/8/1 17:12,204.4362752,50.95,78.4007168,19.67,0.233815598,31.89800797,54.8547821,160.4105072,0.160055563,36.74371872,Fall,Saturday,TRUE,off work,51.381,
2015/8/1 17:27,208.912384,51.381,74.6164224,19.8275,0.107914898,31.72070618,56.31543884,155.0347595,0.227055565,36.65517578,Fall,Saturday,TRUE,off work,50.74,
2015/8/1 17:42,206.1811712,50.74,79.8318592,19.967,0.125901331,31.32426529,57.82732544,190.6235046,0.253111124,36.27975082,Fall,Saturday,TRUE,off work,50.402,
2015/8/1 17:57,204.9359872,50.402,77.617152,19.869,0.089930629,30.94602432,58.64041901,122.846199,0.349888891,35.85781631,Fall,Saturday,TRUE,off work,50.698,
2015/8/1 18:12,205.4340608,50.698,78.4482304,19.714,0,30.56162872,60.37745972,154.4141998,0.17122224,35.50730743,Fall,Saturday,TRUE,off work,51.051,
2015/8/1 18:27,205.4488064,51.051,77.467648,19.812,0,30.1369957,62.51490936,148.3719025,0.554611146,35.13100281,Fall,Saturday,TRUE,off work,52.54,
2015/8/1 18:42,211.5616768,52.54,78.9209088,19.825,0,29.80378342,64.14378815,145.0150757,0.134000003,34.82555466,Fall,Saturday,TRUE,off work,51.24375,
2015/8/1 18:57,206.9479424,51.24375,77.8420224,19.741,0,29.71246185,65.18518829,140.3155212,0.379666686,34.79256134,Fall,Saturday,TRUE,off work,50.964,
2015/8/1 19:12,206.8283392,50.964,75.1034368,20.38125,0,29.31583405,66.34283447,143.672348,0.264277786,34.35081863,Fall,Saturday,TRUE,off work,49.461,
2015/8/1 19:27,201.9999744,49.461,79.6848128,20.005,0,28.94424362,67.80403137,145.0151672,0.51738888,33.96476364,Fall,Saturday,TRUE,off work,49.638,
2015/8/1 19:42,200.802304,49.638,79.1769088,20.113,0,28.60640564,69.30740814,145.0153961,0.625333369,33.62153091,Fall,Saturday,TRUE,off work,47.179,
2015/8/1 19:57,196.2606592,47.179,72.5430272,17.812,0,28.2854599,69.94085693,153.7428894,0.04466667,33.2282608,Fall,Saturday,TRUE,off work,42.438,
2015/8/1 20:12,171.0800896,42.438,48.6023168,12.346,0,28.35302811,69.87328796,191.3518677,0.014888889,33.31638412,Fall,Saturday,TRUE,off work,41.28625,
2015/8/1 20:27,169.484288,41.28625,46.2442496,11.804,0,28.35302658,69.69592133,156.4463196,0.104222231,33.30233688,Fall,Saturday,TRUE,off work,47.146,
2015/8/1 20:42,192.5545984,47.146,66.4211456,18.54,0,28.04052734,69.23139648,23.50136375,0.022333335,32.83444443,Fall,Saturday,TRUE,off work,49.266,
2015/8/1 20:57,200.1453056,49.266,76.7434752,19.426,0,28.08275681,69.04558411,152.4230042,0.107944451,32.87827148,Fall,Saturday,TRUE,off work,49.976,
2015/8/1 21:12,202.2326272,49.976,77.4578176,19.745,0,27.9814064,69.41720581,176.60495,0.022333335,32.76710052,Fall,Saturday,TRUE,off work,50.476,
2015/8/1 21:27,203.8726656,50.476,78.0787712,19.787,0,27.68579788,68.56416626,142.3582001,0.022333335,32.29413986,Fall,Saturday,TRUE,off work,42.657,
2015/8/1 21:42,178.1481472,42.657,51.748864,12.823,0,27.63512192,67.99828949,147.7376404,0.081888892,32.1818985,Fall,Saturday,TRUE,off work,42.252,
2015/8/1 21:57,172.8282624,42.252,47.517696,11.692,0,27.75336533,68.63173523,166.542572,0.040944446,32.39249954,Fall,Saturday,TRUE,off work,41.63125,
2015/8/1 22:12,172.0532992,41.63125,44.81024,10.6375,0,27.51687851,69.07092438,145.0585175,0.063277781,32.09933472,Fall,Saturday,TRUE,off work,45.164,
2015/8/1 22:27,183.7449216,45.164,55.0957056,14.693,0,27.28883896,68.85977173,147.0782318,0.022333335,31.76920242,Fall,Saturday,TRUE,off work,48.8325,
2015/8/1 23:00,199.000064,48.336,69.6397824,17.335,0,27.28039246,70.11822205,132.3029022,0.003722222,31.84965286,Fall,Saturday,TRUE,off work,42.28,TRUE
2015/8/1 23:15,175.489024,42.28,45.3799936,11.512,0,27.27194595,70.02531586,148.4217834,0,31.83148384,Fall,Saturday,TRUE,off work,42.177,
2015/8/1 23:30,172.8036864,42.177,44.8970752,11.247,0,27.38174438,69.8648407,146.4069977,0.003722222,31.97136726,Fall,Saturday,TRUE,off work,41.28,
2015/8/2 00:15,183.3140224,46.683,58.5248768,16.231,0,27.01856842,71.51180267,143.7206421,0.033500001,31.58674736,Fall,Sunday,TRUE,off work,47.958,TRUE
2015/8/2 00:30,196.3917312,47.958,71.2699904,18.595,0,27.13681107,71.7398407,147.7501831,0.029777778,31.76799545,Fall,Sunday,TRUE,off work,44.174,
2015/8/2 00:45,181.3757952,44.174,64.507904,14.704,0,26.95944672,71.32599182,150.436554,0.011166668,31.49125977,Fall,Sunday,TRUE,off work,40.896,
2015/8/2 01:00,168.6716416,40.896,47.2604672,12.183,0,27.00167618,70.80234375,175.2854462,0.003722222,31.51231766,Fall,Sunday,TRUE,off work,40.317,
2015/8/2 01:15,166.6940928,40.317,46.1094912,11.283,0,27.11991959,70.83612518,172.5990753,0.007444445,31.67931786,Fall,Sunday,TRUE,off work,40.80875,
2015/8/2 01:30,166.6777088,40.80875,45.6916992,11.278,0,27.06079788,69.83105774,143.7206421,0.003722222,31.52442894,Fall,Sunday,TRUE,off work,40.108,
2015/8/2 01:45,164.9475584,40.108,43.1624192,11.71375,0,27.07768936,70.70943756,199.4627533,0.007444445,31.61124344,Fall,Sunday,TRUE,off work,40.397,
2015/8/2 02:00,165.183488,40.397,43.937792,11.323,0,27.03546143,70.8023407,214.2377777,0.003722222,31.55923805,Fall,Sunday,TRUE,off work,40.015,
2015/8/2 02:15,164.3429888,40.015,43.876352,11.284,0,27.15370483,69.57767792,339.8254395,0.256833345,31.63502693,Fall,Sunday,TRUE,off work,43.63,
2015/8/2 02:30,175.0597632,43.63,53.4970368,13.953,0,27.10302811,69.78882751,300.8731079,0.104222231,31.5802845,Fall,Sunday,TRUE,off work,47.555,
2015/8/2 02:45,192.5251072,47.555,71.4313728,18.495,0,27.2888382,70.76855774,276.6958008,0.439222217,31.90875778,Fall,Sunday,TRUE,off work,45.16,
2015/8/2 03:00,183.4303488,45.16,64.8548352,15.254,0,27.07769012,74.21450043,325.050415,0.46155557,31.86356888,Fall,Sunday,TRUE,off work,41.795,
2015/8/2 03:15,171.8960128,41.795,41.3356032,10.83375,0,26.96789246,75.34625854,273.3378601,0.547166705,31.78966522,Fall,Sunday,TRUE,off work,40.5,
2015/8/2 03:30,167.8344192,40.5,43.7735424,11.105,0,26.84120483,75.51517792,284.7549133,0.469000012,31.6225399,Fall,Sunday,TRUE,off work,40.322,
2015/8/2 03:45,165.363712,40.322,43.7338112,11.1,0,26.92566376,75.23646088,294.8287964,0.666277766,31.72233429,Fall,Sunday,TRUE,off work,40.333,
2015/8/2 04:00,164.7362048,40.333,43.4286592,11.001,0,26.90877075,74.81416321,220.9536896,0.469000012,31.66816559,Fall,Sunday,TRUE,off work,40.851,
2015/8/2 04:15,165.4112256,40.851,45.0605056,11.056,0,26.92566376,73.80909729,313.6174316,0.04466667,31.62077713,Fall,Sunday,TRUE,off work,44.955,
2015/8/2 04:30,180.731904,44.955,56.7144448,15.577,0,26.91721802,73.33612366,273.3357239,0.264277786,31.57525864,Fall,Sunday,TRUE,off work,47.13875,
2015/8/2 04:45,192.4677632,47.13875,71.9941632,18.726,0,26.83275833,73.02362366,312.2897949,0.10050001,31.43462791,Fall,Sunday,TRUE,off work,45.614,
2015/8/2 05:00,187.703296,45.614,71.0844416,15.12875,0,26.75674438,73.74997559,345.1980896,0.026055558,31.37915764,Fall,Sunday,TRUE,off work,42.109,
2015/8/2 05:15,170.6573824,42.109,49.3248512,12.533,0,26.88343277,73.91889648,175.2854462,0.141444445,31.56906471,Fall,Sunday,TRUE,off work,41.772,
2015/8/2 05:30,166.8022272,41.772,45.1268608,11.516,0,26.70606842,74.18072052,233.0423431,0.130277783,31.33786545,Fall,Sunday,TRUE,off work,41.215,
2015/8/2 05:45,167.9802368,41.215,46.336,11.414,0,26.6216095,74.29896088,246.4741821,0.014888889,31.22733765,Fall,Sunday,TRUE,off work,40.871,
2015/8/2 06:00,166.6564096,40.871,44.5186048,11.213,0.044979718,26.65539398,74.20605774,193.4181213,0.07444445,31.26846924,Fall,Sunday,TRUE,off work,40.647,
2015/8/2 06:15,165.3620736,40.647,43.3778688,11.161,0.080963492,26.69762268,74.24828644,222.957901,0.029777778,31.33092422,Fall,Sunday,TRUE,off work,40.15625,
2015/8/2 07:00,195.2088064,47.986,73.3519872,18.759,0.107951322,27.43242035,72.35639496,237.0550995,0.081888892,32.22574883,Fall,Sunday,TRUE,off work,47.756,TRUE
2015/8/2 07:15,198.2332928,47.756,75.9529472,18.554,0.107951322,27.64356766,71.34288177,251.1295319,0.018611113,32.44443779,Fall,Sunday,TRUE,off work,41.774,
2015/8/2 07:30,168.0850944,41.774,45.9804672,11.756,0.089959435,27.96451492,70.59963684,266.5524597,0.022333335,32.83432999,Fall,Sunday,TRUE,off work,41.459,
2015/8/2 07:45,167.3756672,41.459,45.348864,11.342,0.116947263,28.2770134,70.72632751,264.5191956,0.007444445,33.27855072,Fall,Sunday,TRUE,off work,43.7725,
2015/8/2 08:00,178.5987072,43.7725,56.037376,15.373,0.170922925,28.48816147,70.19423523,265.2016296,0.037222225,33.52906036,Fall,Sunday,TRUE,off work,48.594,
2015/8/2 08:15,197.5959552,48.594,74.1527552,18.6525,0.359837741,28.74154053,69.0540329,266.5384827,0.08561112,33.78777695,Fall,Sunday,TRUE,off work,48.656,
2015/8/2 08:30,199.3867264,48.656,76.627968,19.435,0.413813406,29.29052658,67.60132904,198.0530701,0.253111124,34.42137604,Fall,Sunday,TRUE,off work,48.737,
2015/8/2 08:45,199.1835648,48.737,76.8151552,19.6,0.449790025,30.03288956,64.3651413,316.2135315,0.763055563,35.15388794,Fall,Sunday,TRUE,off work,49.259,
2015/8/2 09:00,198.7854336,49.259,76.6332928,19.685,0.494663596,30.74757614,61.09554443,320.1848145,0.029777778,35.82098999,Fall,Sunday,TRUE,off work,49.162,
2015/8/2 09:15,200.8645632,49.162,78.0242944,20.033,0.521591491,31.75477371,58.88259277,302.6950073,0.28661111,36.94851456,Fall,Sunday,TRUE,off work,50.606,
2015/8/2 09:30,202.3161856,50.606,76.8745472,20.128,0.539574683,32.75922623,55.48804474,418.1252136,0.327555567,37.92802429,Fall,Sunday,TRUE,off work,49.94875,
2015/8/2 09:45,202.1343232,49.94875,73.5485952,19.2475,0.566553414,33.25736847,53.04799042,7.382551193,0.383388907,38.32081451,Fall,Sunday,TRUE,off work,50.426,
2015/8/2 10:00,205.5602176,50.426,78.9741568,19.889,0.584539235,33.50221863,52.48230133,235.5720673,0.070722222,38.57617111,Fall,Sunday,TRUE,off work,49.909,
2015/8/2 10:15,201.588736,49.909,76.3592704,19.665,0.629481363,34.3190834,50.39417877,359.0604553,0.119111113,39.39536896,Fall,Sunday,TRUE,off work,50.679,
2015/8/2 10:30,203.5499008,50.679,77.8756096,20.144,0.638445258,34.89050751,48.86272125,216.7785492,0.040944446,39.94929428,Fall,Sunday,TRUE,off work,50.256,
2015/8/2 10:45,204.3559936,50.256,78.8144128,19.895,0.674380922,35.32662811,47.25522461,55.70470428,0.107944451,40.31376114,Fall,Sunday,TRUE,off work,50.62,
2015/8/2 11:00,205.0736128,50.62,77.4397952,19.661,0.485491037,36.08602219,45.78452148,182.550354,0.037222225,41.091642,Fall,Sunday,TRUE,off work,51.605,
2015/8/2 11:15,206.80704,51.605,79.3624576,20.096,0.37758249,35.99041061,45.73064117,355.0335999,0.528555572,40.96587372,Fall,Sunday,TRUE,off work,51.146,
2015/8/2 11:30,208.2914304,51.146,77.9911168,20.785,0.647292078,35.51009216,45.62184448,310.0671692,0.428055584,40.3521431,Fall,Sunday,TRUE,off work,57.057,
2015/8/2 11:45,226.377728,57.057,98.3277568,25.654,0.71921339,35.86459656,43.84932709,182.550354,0.208444461,40.58121796,Fall,Sunday,TRUE,off work,53.007,
2015/8/2 12:00,214.974464,53.007,84.5094912,21.564,0.557376087,36.31873856,43.56894989,344.9664917,0.361055553,41.11107559,Fall,Sunday,TRUE,off work,52.011,
2015/8/2 12:15,210.5147392,52.011,80.2578432,20.417,0.719210076,35.68689499,44.49873962,19.46308899,0.227055565,40.43888474,Fall,Sunday,TRUE,off work,51.82,
2015/8/2 12:30,210.640896,51.82,80.9099264,20.596,0.809099579,35.95626984,43.56104279,264.4295654,1.038499951,40.65940323,Fall,Sunday,TRUE,off work,58.145,
2015/8/2 12:45,228.794368,58.145,96.8466432,25.507,0.809088922,36.0905159,42.60638733,236.9127808,0.625333369,40.71120605,Fall,Sunday,TRUE,off work,53.4275,
2015/8/2 13:00,228.4453888,53.4275,82.1559296,20.2525,0.485453302,36.79948959,41.72015381,51.00671768,0.301499993,41.47470703,Fall,Sunday,TRUE,off work,53.513,
2015/8/2 13:15,212.2809344,53.513,79.5598848,20.82,0.287676042,36.70664749,44.57295837,159.7315063,0.353611141,41.71289597,Fall,Sunday,TRUE,off work,60.398,
2015/8/2 13:30,244.2051584,60.398,108.6726144,27.954,0.593332195,35.22119598,50.14356079,185.9060059,0.055833336,40.51638947,Fall,Sunday,TRUE,off work,53.379,
2015/8/2 13:45,216.4801536,53.379,82.28864,20.854,0.64727205,35.20437393,50.26179657,178.5234528,0.297777802,40.51084824,Fall,Sunday,TRUE,off work,60.098,
2015/8/2 14:00,241.0790912,60.098,108.0295424,27.846,0.701211607,35.21284332,50.27871399,143.6241302,0.279166669,40.52346497,Fall,Sunday,TRUE,off work,53.929,
2015/8/2 14:15,216.612864,53.929,84.7028224,21.76,0.701211035,34.82453613,50.5149704,122.8187637,0.323833346,40.05534286,Fall,Sunday,TRUE,off work,60.42625,
2015/8/2 14:30,235.1415296,60.42625,107.7854208,27.462,0.629297626,34.58029633,50.47345123,149.6643982,0.830055535,39.73756638,Fall,Sunday,TRUE,off work,54.685,
2015/8/2 14:45,225.8092032,54.685,88.5047296,22.0375,0.629305816,34.11685333,52.39041443,130.8724518,0.68861115,39.35809631,Fall,Sunday,TRUE,off work,56.855,
2015/8/2 15:00,229.0860032,56.855,93.6968192,23.953,0.584362578,34.34549332,50.73703308,140.2684326,0.342444479,39.46792908,Fall,Sunday,TRUE,off work,58.58,
2015/8/2 15:15,238.6182144,58.58,104.1170432,26.096,0.53942008,34.41392593,51.26997681,150.3355408,0.900777757,39.61507416,Fall,Sunday,TRUE,off work,59.083,
2015/8/2 15:30,231.7910016,59.083,95.5129856,25.89,0.467500424,34.19520416,51.49035645,132.8858795,0.696055591,39.35973587,Fall,Sunday,TRUE,off work,56.72,
2015/8/2 15:45,232.8805376,56.72,97.7764352,24.29,0.449534309,33.6818924,52.67413788,197.9865265,0.454111129,38.82770844,Fall,Sunday,TRUE,off work,61.21875,
2015/8/2 16:00,242.8370944,61.21875,111.8855168,28.556,0.431602049,33.0969368,53.88928223,206.0402222,0.245666683,38.20267029,Fall,Sunday,TRUE,off work,56.105,
2015/8/2 16:15,229.1482624,56.105,90.7870208,21.90875,0.449600035,33.20926361,54.33175507,153.6912384,0.178666681,38.39532166,Fall,Sunday,TRUE,off work,59.045,
2015/8/2 16:30,233.2606464,59.045,100.7878144,26.526,0.269766173,33.42939453,53.37862091,181.8791504,0.119111113,38.57887344,Fall,Sunday,TRUE,off work,54.456,
2015/8/2 16:45,221.0594816,54.456,89.6876544,22.207,0.287761587,33.03586655,53.43369598,138.2550049,0.253111124,38.07570038,Fall,Sunday,TRUE,off work,57.118,
2015/8/2 17:00,228.728832,57.118,91.5464192,24.942,0.269782579,33.36609955,53.17325287,161.0737915,0.368500024,38.47524109,Fall,Sunday,TRUE,off work,55.188,
2015/8/2 17:15,220.4745728,55.188,88.8487936,22.903,0.197840685,33.1550148,53.57005768,159.7315063,0.509944499,38.24409256,Fall,Sunday,TRUE,off work,53.373,
2015/8/2 17:30,214.8745216,53.373,80.269312,21.487,0.179858151,32.91962204,52.80310364,164.4295502,0.260555565,37.85964127,Fall,Sunday,TRUE,off work,59.60875,
2015/8/2 17:45,242.7109376,59.60875,107.6027392,27.512,0.161872348,33.04627151,51.62107697,140.9413757,0.227055565,37.89901276,Fall,Sunday,TRUE,off work,52.982,
2015/8/2 18:00,213.7964544,52.982,79.745024,20.6525,0.089929081,32.78453522,51.47754517,146.9844971,0.17122224,37.54785995,Fall,Sunday,TRUE,off work,54.082,
2015/8/2 18:15,220.561408,54.082,80.4757504,20.695,0.089929081,32.53968582,51.33401489,147.6513672,0.063277781,37.21960754,Fall,Sunday,TRUE,off work,53.346,
2015/8/2 18:30,214.3223808,53.346,80.556032,21.844,0.089929081,31.96555634,52.59203339,143.6321564,0.033500001,36.60705566,Fall,Sunday,TRUE,off work,54.292,
2015/8/2 18:45,223.9627264,54.292,95.5785216,24.022,0,30.72520523,55.74246063,147.6943359,0.048388891,35.29624557,Fall,Sunday,TRUE,off work,50.894,
2015/8/2 19:00,206.2630912,50.894,80.4913152,20.017,0,29.61174316,59.56507111,147.7005463,0.059555557,34.1719574,Fall,Sunday,TRUE,off work,51.3675,
2015/8/2 19:15,206.487552,51.3675,77.492224,19.777,0,29.25565643,61.02866669,147.7005463,0.122833341,33.82281494,Fall,Sunday,TRUE,off work,50.659,
2015/8/2 19:30,204.5673472,50.659,79.7499392,20.22625,0,29.09625778,62.29725647,147.7005463,0.282888889,33.71606216,Fall,Sunday,TRUE,off work,49.771,
2015/8/2 19:45,202.7225088,49.771,77.1956736,19.831,0,28.80066223,63.07430267,147.7005463,0.249388888,33.38173981,Fall,Sunday,TRUE,off work,49.193,
2015/8/2 20:00,201.7492992,49.193,77.8268672,19.5,0,28.68241882,63.43747864,161.8036957,0.238222227,33.25269012,Fall,Sunday,TRUE,off work,49.141,
2015/8/2 20:15,201.2250112,49.141,76.066816,19.423,0,28.36147232,63.8006546,161.1288605,0.148888901,32.84809341,Fall,Sunday,TRUE,off work,50.1025,
2015/8/2 21:15,200.3632128,49.573,79.7749248,19.72875,0,27.63512268,65.43072052,155.1157837,0.465277761,31.98930054,Fall,Sunday,TRUE,off work,50.677,TRUE
2015/8/2 21:30,203.9447552,50.677,74.3759872,19.333,0,27.53377151,65.87835388,157.8065338,0.093055561,31.88471603,Fall,Sunday,TRUE,off work,51.191,
2015/8/2 21:45,206.6808832,51.191,76.8352256,19.421,0,27.51687851,66.52024994,155.1304779,0.290333331,31.90943375,Fall,Sunday,TRUE,off work,47.587,
2015/8/2 22:00,197.6631296,47.587,71.3658368,17.542,0,27.3564064,67.00166626,157.8205566,0.156333342,31.72567978,Fall,Sunday,TRUE,off work,42.472,
2015/8/2 22:15,174.8975616,42.472,46.5260544,11.832,0,27.43242111,67.19592285,157.8221283,0.104222231,31.8441761,Fall,Sunday,TRUE,off work,42.7725,
2015/8/2 22:30,174.6092032,42.7725,44.0139776,11.308,0,27.58444595,67.11990967,157.8233643,0.052111115,32.04665985,Fall,Sunday,TRUE,off work,42.242,
2015/8/2 22:45,171.4569216,42.242,43.9263232,11.715,0,27.78714981,66.80740967,155.8092346,0,32.3005558,Fall,Sunday,TRUE,off work,41.886,
2015/8/2 23:00,170.8834816,41.886,44.1094144,11.14,0,27.82937851,67.49153442,157.823822,0.007444445,32.410215,Fall,Sunday,TRUE,off work,41.936,
2015/8/2 23:15,170.47552,41.936,43.0927872,11.071,0,27.62667618,68.33612671,159.1672211,0.160055563,32.19569397,Fall,Sunday,TRUE,off work,42.086,
2015/8/2 23:30,169.1516928,42.086,42.831872,11.079,0,27.18748779,69.62835541,157.8212128,0.067000002,31.68536072,Fall,Sunday,TRUE,off work,43.12,
2015/8/2 23:45,172.3154432,43.12,48.3328,12.799,0,27.28883896,70.37159729,155.137619,0.011166668,31.87978668,Fall,Sunday,TRUE,off work,47.515,
2015/8/3 00:00,196.173824,47.515,73.4838784,18.516,0,26.87498703,71.5540329,160.510437,0.003722222,31.3896904,Fall,Monday,FALSE,off work,50.73625,
2015/8/3 00:15,201.908224,50.73625,70.6904064,17.392,0,26.90032425,72.23815155,157.8240662,0.007444445,31.47366676,Fall,Monday,FALSE,off work,42.095,
2015/8/3 00:30,173.3132288,42.095,43.3577984,11.36125,0,26.95944672,71.81585541,159.8388367,0.107944451,31.52582588,Fall,Monday,FALSE,off work,41.712,
